Id,Name,Type,Brand,Categories,Tags,Contexts,Rating,Reviews,Lat,Lng,Address,Address Object,Timezone,Modes,Price/day,Description,Small Image,Medium Image,Images
2970656,Grupotel Port d'Alcudia,lodging,Grupotel,,"Near Ocean,Near Mountain,Air Conditioning,Dry Cleaning Service,Stovetop,4 Star Hotel,Outdoor Pool,English,German,Cash Transaction Limit,Dishes,Kitchen,Spanish,Cribs,Terrace,No On-Site Parking,Microwave,Laundry Facilities,Indoor Pool,Shower,Pool/Beach Furniture,Spa/Massage,Sauna,Private Bathroom,Hotel,Grupotel,Dining Room,Bike Rentals,Children'S Pool,Elevator,Refrigerator,Free Bottled Water,On-Site Restaurant,Safe At Front Desk,Smoke Free,24-Hour Front Desk,Tour And Ticket Assistance,Kettle,Beach Nearby,Housekeeping,Concierge,Free Wifi,Luggage Storage,Playground,Fitness Center,Billiards Or Pool Table,Childcare,On-Site Bar,Spa",,9,112,39.837019,3.117642,"C\/ Cisne Blanco, S\/N,Alcúdia,Alcúdia,Spain","{""street1"":""C\/ Cisne Blanco, S\/N"",""city"":""Alcúdia"",""state"":""Alcúdia"",""country"":""Spain"",""postalcode"":""07410""}",,TUI_MUSEMENT,192.46,"Upscale spa hotel, walk to Alcúdia Beach<br>This smoke-free hotel features a full-service spa, an indoor pool, and an outdoor pool. WiFi in public areas is free. Additionally, a restaurant, 2 bars/lounges, and a fitness center are onsite. <br>Grupotel Port d'Alcudia offers 174 air-conditioned accommodations with complimentary bottled water. Beds feature premium bedding. A pillow menu is available. Accommodations at this 4-star hotel have kitchens with refrigerators, stovetops, microwaves, and separate dining areas. Bathrooms include showers. <p>Guests can surf the web using the complimentary wireless Internet access. Flat-screen televisions are featured in guestrooms. Housekeeping is provided daily.  </p><br>An indoor pool, an outdoor pool, and a children's pool are on site. Other recreational amenities include a sauna and a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/3000000/2980000/2970700/2970656/31ec4de4.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/3000000/2980000/2970700/2970656/31ec4de4.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/3000000/2980000/2970700/2970656/31ec4de4.jpg?impolicy=ccrop&w=1000&h=666&q=medium
3045791,Grupotel Gran Vía 678,lodging,Grupotel,,"Near Ocean,Near Mountain,Air Conditioning,Room Service,Dry Cleaning Service,Outdoor Pool,English,German,Soundproof Rooms,Cash Transaction Limit,Minibar,Spanish,Terrace,Multilingual Staff,Laundry Facilities,Catalan,Shower,Portuguese,Toothbrush And Toothpasate,Hotel,Grupotel,Polish,Elevator,Hair Dryer,On-Site Restaurant,Safe At Front Desk,French,Meeting Rooms,24-Hour Front Desk,Tour And Ticket Assistance,Smoke Free,Housekeeping,Desk,Concierge,Free Wifi,Business Center,Conference Center,Wheelchair-Accessible Parking,Luggage Storage,Italian,4 Star Hotel,On-Site Bar",,8.6,709,41.3925,2.17271,"Gran Via de les Corts Catalanes, 678,Barcelona,Barcelona,Spain","{""street1"":""Gran Via de les Corts Catalanes, 678"",""city"":""Barcelona"",""state"":""Barcelona"",""country"":""Spain"",""postalcode"":""08010""}",,TUI_MUSEMENT,234.2,"Upscale hotel, walk to Plaça de Catalunya<br>This smoke-free hotel features an outdoor pool, a restaurant, and a bar/lounge. WiFi in public areas is free. Other amenities include a snack bar/deli, a business center, and conference space. <br>Grupotel Gran Vía 678 offers 98 accommodations with minibars and safes. 32-inch LCD televisions come with satellite channels. <p>Bathrooms include showers, hair dryers, and toothbrushes and toothpaste. Guests can surf the web using the complimentary wireless Internet access. Housekeeping is provided daily.  </p><br>Recreational amenities at the hotel include an outdoor pool. ",https://images.trvl-media.com/lodging/4000000/3050000/3045800/3045791/ea5aaf01.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/4000000/3050000/3045800/3045791/ea5aaf01.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/4000000/3050000/3045800/3045791/ea5aaf01.jpg?impolicy=ccrop&w=1000&h=666&q=medium
3135924,TUI MAGIC LIFE Fuerteventura - All Inclusive,lodging,TUI Magic Life,,"Near Ocean,Near Mountain,Near Desert,Air Conditioning,On-Site Cafe,Dry Cleaning Service,Outdoor Pool,English,German,Local Art,Cash Transaction Limit,Spanish,Tui Hotels And Resorts,Terrace,Wheelchair-Accessible Pool,Multilingual Staff,Archery,Hiking Nearby,Fitness Classes,Lessons,Laundry Facilities,Vegetarian Options,Designated Smoking Areas,Shower,Pool/Beach Furniture,Spa/Massage,Sauna,Private Bathroom,Tennis,Hotel,Limited On-Site Parking,Bike Rentals,Rainfall Showerhead,Elevator,Free Bottled Water,Hair Dryer,On-Site Restaurant,Safe At Front Desk,Meeting Rooms,24-Hour Front Desk,Game Room,Vegan Options,Housekeeping,Desk,Free Wifi,Wheelchair-Accessible Restaurant,Tui Magic Life,Free Parking,Garden,Wheelchair-Accessible Parking,Luggage Storage,Playground,Local Tours And Activities,Fitness Center,Billiards Or Pool Table,On-Site Atm,4 Star Hotel,Beach,Gift Shop,Volleyball,On-Site Bar,Magic,Swimming",,8.4,106,28.068228,-14.309592,"Avda. de los Pueblos 1,Pajara,Pajara,Spain","{""street1"":""Avda. de los Pueblos 1"",""city"":""Pajara"",""state"":""Pajara"",""country"":""Spain"",""postalcode"":""35626""}",,TUI_MUSEMENT,243.49,"Stylish hotel on the shore with 6 outdoor swimming pools<br>At TUI MAGIC LIFE Fuerteventura - All Inclusive, spend the day on the beach where you can enjoy volleyball. Then return for a meal at one of the hotel's 4 restaurants. <br>TUI MAGIC LIFE Fuerteventura - All Inclusive offers 693 air-conditioned accommodations, which are accessible via exterior corridors and feature safes and complimentary bottled water. Flat-screen televisions come with satellite channels. Bathrooms include showers with rainfall showerheads, and hair dryers. <p>Guests can surf the web using the complimentary wireless Internet access. Business-friendly amenities include desks and phones. Housekeeping is provided daily.  </p><br>6 outdoor swimming pools are on site along with outdoor tennis courts and a sauna. Other recreational amenities include a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/4000000/3140000/3136000/3135924/b8fbd80a.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/4000000/3140000/3136000/3135924/b8fbd80a.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/4000000/3140000/3136000/3135924/b8fbd80a.jpg?impolicy=ccrop&w=1000&h=666&q=medium
3662326,ROBINSON MALDIVES - Adults only - All Inclusive,lodging,Robinson Club,,"Near Ocean,Room Service,Dry Cleaning Service,German,Couples Dining,Library,Multilingual Staff,Romance Pakcages Available,Fitness Classes,Designated Smoking Areas,Private Bathroom,Kayaking Nearby,Canoeing,Rainfall Showerhead,Russian,Wedding Services,Adults Only,On-Site Bar,Air Conditioning,Grill,Airport Shuttle,Sailing,Wheelchairs Available,Bathtub,Shower,No Service Animals Allowed,Blackout Curtains,Free Bottled Water,Hair Dryer,Free Wifi,Garden,Fitness Center,Champagne Service,Tea/Coffee,Espresso,Boating,Minibar,Parasailing Nearby,Terrace,Fishing,Scuba,Electric Vehicle Charging,Poolside Bar,All Inclusive Resort,Vegetarian Options,Pool/Beach Furniture,Boat Tours,Eco Friendly,24-Hour Front Desk,Vegan Options,Robinson Club,Snorkeling Nearby,4.5 Star Hotel,Beach,Volleyball,All Inclusive,Free Breakfast,No Elevators,Outdoor Pool,English,Luxury Toiletries,Cabanas,Laundry Facilities,Spa/Massage,Sauna,Balcony/Patio,Shopping,Watersports,Refrigerator,On-Site Restaurant,Eco Friendly Cleaning Products,Safe At Front Desk,Iron And Ironing Board,Tour And Ticket Assistance,Housekeeping,Desk,Concierge,Watersports Equipment Rental,Luggage Storage,Billiards Or Pool Table,Gift Shop,Spa,Swimming,Coffee",,9.8,44,0.533636,73.19046,"Funamadua,Funamadua,Gaafu-Alif-Atoll,Maldives","{""street1"":""Funamadua"",""city"":""Funamadua"",""state"":""Gaafu-Alif-Atoll"",""country"":""Maldives"",""postalcode"":""20077""}",,TUI_MUSEMENT,,"Adults-only luxury on the beach<br>Catch some rays at the beach or spend the day relaxing at ROBINSON MALDIVES - Adults only - All Inclusive's full-service spa. Then enjoy a meal at one of the property's 2 restaurants. <br>Housekeeping is available on request. <br>ROBINSON MALDIVES - Adults only - All Inclusive offers 121 accommodations with minibars and espresso makers. Rooms open to furnished balconies or patios. Accommodations offer separate sitting areas and include day beds. Beds feature premium bedding. Flat-screen televisions come with digital channels. Refrigerators and coffee/tea makers are provided. Bathrooms include separate bathtubs and showers with rainfall showerheads, bathrobes, slippers, and designer toiletries. <p>Guests can surf the web using the complimentary wireless Internet access (speed: 25+ Mbps). Business-friendly amenities include desks and safes, as well as phones; free local calls are provided (restrictions may apply). Additionally, rooms include complimentary bottled water and hair dryers. Irons/ironing boards, change of towels, and change of bedsheets can be requested. Housekeeping is provided daily.  </p><br>Recreational amenities at the property include an outdoor pool, a sauna, and a fitness center.  <p>Guests under 18 years old are not allowed in the swimming pool, health club, fitness facility, or spa tub. </p><p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/4000000/3670000/3662400/3662326/857821cb.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/4000000/3670000/3662400/3662326/857821cb.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/4000000/3670000/3662400/3662326/857821cb.jpg?impolicy=ccrop&w=1000&h=666&q=medium
3764256,ROBINSON NOBILIS - All Inclusive,lodging,Robinson Club,,"Near Ocean,Near Mountain,Air Conditioning,All Inclusive,Golf,Outdoor Pool,English,German,Couples Dining,Boating,Soundproof Rooms,On-Site Salon,Minibar,Parasailing Nearby,Airport Shuttle,Rollaway Beds,Sailing,Cribs,Terrace,Multilingual Staff,Archery,Lessons,Fitness Classes,Connected Rooms,Electric Vehicle Charging,Babysitting Services,Champagne Service,Robinson Club,All Inclusive Resort,Vegetarian Options,Indoor Pool,Designated Smoking Areas,Shower,Pool/Beach Furniture,Beach Bar,Spa/Massage,Sauna,Private Bathroom,Tennis,Turkish,Balcony/Patio,Blackout Curtains,Children'S Pool,Eco Friendly,Elevator,Refrigerator,Hair Dryer,On-Site Restaurant,Eco Friendly Cleaning Products,Shopping Nearby,Safe At Front Desk,Meeting Rooms,Locally-Sourced Food,Game Room,24-Hour Front Desk,Tour And Ticket Assistance,Vegan Options,Housekeeping,Desk,Free Wifi,Wheelchair-Accessible Restaurant,Hammam,Free Parking,Business Center,Watersports Equipment Rental,Conference Center,Humane,Garden,Luggage Storage,Playground,Fitness Center,Billiards Or Pool Table,Childcare,Beach,Gift Shop,Volleyball,5 Star Hotel,Spa,Swimming,Golf Course",,9,89,36.84068,31.120347,"Acisu Mevkii Pk 56 Serik Acisu,Serik,Antalya,Turkey","{""street1"":""Acisu Mevkii Pk 56 Serik Acisu"",""city"":""Serik"",""state"":""Antalya"",""country"":""Turkey"",""postalcode"":""07500""}",,TUI_MUSEMENT,,"Luxury property on the beach, with 5 outdoor swimming pools<br>Spend the day relaxing at the beach, practicing your swing on ROBINSON NOBILIS - All Inclusive's golf course, or pampering yourself at the full-service spa. Then enjoy a meal at one of the property's 6 restaurants. <br>Housekeeping is available on request. <br>ROBINSON NOBILIS - All Inclusive offers 404 accommodations with minibars and safes. Rooms open to balconies or patios. Flat-screen televisions come with satellite channels. Bathrooms include showers, hair dryers, and children's slippers. <p>This Serik property provides complimentary wireless Internet access, with a speed of 25+ Mbps. Business-friendly amenities include desks and phones. Change of towels and change of bedsheets can be requested. Housekeeping is provided daily.  </p><br>Guests can play rounds at the 18-hole golf course and enjoy other recreation facilities including 6 outdoor tennis courts and a health club. 5 outdoor swimming pools are on site along with an indoor pool. In addition to a children's pool, other recreational amenities include a waterslide, a sauna, and a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/4000000/3770000/3764300/3764256/750a552e.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/4000000/3770000/3764300/3764256/750a552e.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/4000000/3770000/3764300/3764256/750a552e.jpg?impolicy=ccrop&w=1000&h=666&q=medium
3764274,ROBINSON ÇAMYUVA Adults Only- All Inclusive,lodging,Robinson Club,,"Near Ocean,Near Mountain,Air Conditioning,All Inclusive,Free Breakfast,No Elevators,Outdoor Pool,English,German,On-Site Salon,Basketball,Sailing,Terrace,Archery,Romance Pakcages Available,Hiking Nearby,Fitness Classes,Lessons,Electric Vehicle Charging,Laundry Facilities,Champagne Service,Horseback Riding Nearby,All Inclusive Resort,Vegetarian Options,Shower,Pool/Beach Furniture,Spa/Massage,Sauna,Private Bathroom,Balcony/Patio,Turkish,Blackout Curtains,Nightclub,Bike Rentals,Boat Tours,Eco Friendly,Refrigerator,Free Bottled Water,Hair Dryer,On-Site Restaurant,Eco Friendly Cleaning Products,Safe At Front Desk,Smoke Free,Meeting Rooms,Locally-Sourced Food,24-Hour Front Desk,Tour And Ticket Assistance,Vegan Options,Hammam,Housekeeping,Desk,Free Wifi,Wheelchair-Accessible Restaurant,Robinson Club,Free Parking,Business Center,Watersports Equipment Rental,Humane,Garden,Wheelchair-Accessible Parking,Luggage Storage,Fitness Center,Adults Only,Beach,Volleyball,On-Site Bar,Spa,Swimming",,9.2,66,36.541153,30.555326,"Turizm Caddesi, Camyuva,Kemer,Antalya,Turkey","{""street1"":""Turizm Caddesi, Camyuva"",""city"":""Kemer"",""state"":""Antalya"",""country"":""Turkey"",""postalcode"":""07980""}",,TUI_MUSEMENT,371.49,"Adults-only beach property<br>Catch some rays at the beach or spend the day relaxing at ROBINSON ÇAMYUVA Adults Only- All Inclusive's full-service spa. Then enjoy a meal at one of the property's 3 restaurants. <br>Housekeeping is available on request. <br>ROBINSON ÇAMYUVA Adults Only- All Inclusive offers 362 accommodations with safes and complimentary bottled water. Rooms open to balconies or patios. LCD televisions come with satellite channels. Bathrooms include showers and hair dryers. <p>Guests can surf the web using the complimentary wireless Internet access (speed: 25+ Mbps). Business-friendly amenities include desks and phones. Change of towels and change of bedsheets can be requested. Housekeeping is provided daily.  </p><br>Recreational amenities at the property include outdoor tennis courts, a sauna, a fitness center, and a seasonal outdoor pool.  <p>Guests under 18 years old are not allowed in the swimming pool, health club, fitness facility, or spa tub. </p><p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/4000000/3770000/3764300/3764274/87c3e1a9.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/4000000/3770000/3764300/3764274/87c3e1a9.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/4000000/3770000/3764300/3764274/87c3e1a9.jpg?impolicy=ccrop&w=1000&h=666&q=medium
3764294,ROBINSON ESQUINZO PLAYA - All Inclusive,lodging,Robinson Club,,"Near Ocean,Near Mountain,Near Desert,German,Outdoor Pool Nearby,Cash Transaction Limit,Windsurfing Nearby,Multilingual Staff,Lessons,Fitness Classes,Horseback Riding Nearby,Designated Smoking Areas,Private Bathroom,Tennis,Children'S Pool,Game Room,Playground,Wedding Services,Climbing Nearby,Grill,Lifeguards,Airport Shuttle,Sailing,Cribs,Wheelchairs Available,Microwave,Eco Friendly Toiletries,Blackout Curtains,Segways Nearby,Scuba Diving Nearby,Free Bottled Water,Hair Dryer,Free Wifi,Outdoor Furniture,Humane,Garden,Mountain Biking Nearby,Fitness Center,Childcare,Computer Monitor,Swimming Nearby,Espresso,On-Site Salon,Local Art,3 Star Hotel,Terrace,Hiking Nearby,Babysitting Services,All Inclusive Resort,Vegetarian Options,Pool/Beach Furniture,Eco Friendly,Meeting Rooms,24-Hour Front Desk,Vegan Options,Robinson Club,Snorkeling Nearby,Beach,Volleyball,All Inclusive,Free Breakfast,No Elevators,Outdoor Pool,English,Spanish,Boat Tours Nearby,Laundry Facilities,Spa/Massage,Sauna,Balcony/Patio,Shopping,Watersports,Refrigerator,On-Site Restaurant,Eco Friendly Cleaning Products,Locally-Sourced Food,Tour And Ticket Assistance,Hypo-Allergenic Bedding,Housekeeping,Desk,Free Parking,Watersports Equipment Rental,Luggage Storage,Local Tours And Activities,Billiards Or Pool Table,Gift Shop,Swimming,Spa,Walking",,8.8,55,28.076183,-14.302266,"Calle Gran Canaria 2,Pajara,Las Palmas,Spain","{""street1"":""Calle Gran Canaria 2"",""city"":""Pajara"",""state"":""Las Palmas"",""country"":""Spain"",""postalcode"":""35626""}",,TUI_MUSEMENT,,"Beach spa retreat walking distance from Esquinzo Beach<br>Catch some rays at the beach or spend the day relaxing at ROBINSON ESQUINZO PLAYA - All Inclusive's full-service spa. Then enjoy a meal at one of the property's 3 restaurants. <br>ROBINSON ESQUINZO PLAYA - All Inclusive offers 379 accommodations with espresso makers and safes. Rooms open to balconies or patios. Accommodations offer separate sitting areas. 40-inch flat-screen televisions come with satellite channels. Bathrooms include bathtubs or showers, complimentary toiletries, and hair dryers. <p>This Pajara property provides complimentary wireless Internet access. Business-friendly amenities include desks, computer monitors, and phones. Additionally, rooms include complimentary bottled water and ceiling fans. Housekeeping is offered daily and hypo-allergenic bedding can be requested.  </p><br>5 outdoor tennis courts, 6 indoor tennis courts, and a health club are featured at the property. 5 outdoor swimming pools are on site along with a children's pool. Other recreational amenities include a waterslide, a sauna, and a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/4000000/3770000/3764300/3764294/2c16a8bd.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/4000000/3770000/3764300/3764294/2c16a8bd.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/4000000/3770000/3764300/3764294/2c16a8bd.jpg?impolicy=ccrop&w=1000&h=666&q=medium
3767342,ROBINSON SOMA BAY,lodging,Robinson Club,,"Near Ocean,Near Desert,Room Service,Dry Cleaning Service,Heating,German,Multilingual Staff,Lessons,Fitness Classes,Designated Smoking Areas,Private Bathroom,Tennis,Children'S Pool,Game Room,Golf Nearby,Playground,4 Star Hotel,Air Conditioning,Golf,Grill,Lifeguards,Airport Shuttle,Basketball,Sailing,Cribs,Resort,Grocery/Convenience Store,Shower,No Service Animals Allowed,Blackout Curtains,Elevator,Area Shuttle,Hair Dryer,Free Wifi,Outdoor Furniture,Garden,Dock,Fitness Center,On-Site Atm,Tea/Coffee,Swimming Nearby,On-Site Salon,Local Art,Boating,Minibar,Terrace,Scuba,Babysitting Services,Vegetarian Options,Pool/Beach Furniture,Nightclub,Boat Tours,Beach Bar,Meeting Rooms,24-Hour Front Desk,Vegan Options,Robinson Club,Snorkeling Nearby,Beach,Volleyball,Free Breakfast,Outdoor Pool,English,Lockers Available,Cabanas,Laundry Facilities,Spa/Massage,Sauna,Balcony/Patio,Shopping,Arabic,Watersports,Refrigerator,On-Site Restaurant,Safe At Front Desk,Locally-Sourced Food,Tour And Ticket Assistance,Hypo-Allergenic Bedding,Housekeeping,Desk,Free Parking,Watersports Equipment Rental,Luggage Storage,Billiards Or Pool Table,Gift Shop,Swimming,Snorkeling,Coffee",,9.2,61,26.848377,33.990334,"Safaga Road K M 48,Soma Bay,Soma Bay,Egypt","{""street1"":""Safaga Road K M 48"",""city"":""Soma Bay"",""state"":""Soma Bay"",""country"":""Egypt"",""postalcode"":""00000""}",,TUI_MUSEMENT,,"Stylish resort on the shore with 2 outdoor swimming pools<br>At ROBINSON SOMA BAY, spend the day on the beach where you can enjoy snorkeling. Then return for a meal at one of the resort's 4 restaurants. <br>Change of towels is available on request. <br>ROBINSON SOMA BAY offers 348 air-conditioned accommodations, which are accessible via exterior corridors and feature minibars and safes. Rooms open to balconies or patios. Refrigerators and coffee/tea makers are provided. Bathrooms include showers, bathrobes, slippers, and hair dryers. <p>32-inch flat-screen televisions come with satellite channels. Business-friendly amenities include desks and phones. Hypo-allergenic bedding, change of towels, and change of bedsheets can be requested. Housekeeping is provided daily. Renovation of all guestrooms was completed in October 2016.  </p><br>5 outdoor tennis courts and a health club are featured at the resort. 2 outdoor swimming pools are on site along with a children's pool. Other recreational amenities include a sauna and a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/4000000/3770000/3767400/3767342/da0333cf.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/4000000/3770000/3767400/3767342/da0333cf.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/4000000/3770000/3767400/3767342/da0333cf.jpg?impolicy=ccrop&w=1000&h=666&q=medium
3767345,ROBINSON QUINTA DA RIA - All Inclusive,lodging,Robinson Club,,"Near Ocean,Spa,Children'S Pool,Air Conditioning,All Inclusive,Golf,Dry Cleaning Service,Free Breakfast,Free Beach Shuttle,No Elevators,4 Star Hotel,Swimming Nearby,Outdoor Pool,German,English,Local Art,Minibar,Library,Spanish,Cribs,Terrace,Multilingual Staff,Hiking Nearby,Fitness Classes,Lessons,Segway,Sailing Nearby,Watersports Nearby,Laundry Facilities,Horseback Riding Nearby,All Inclusive Resort,Eco Friendly Toiletries,Indoor Pool,Designated Smoking Areas,Vegetarian Options,Pool/Beach Furniture,Spa/Massage,Sauna,Private Bathroom,Portuguese,Tennis,Balcony/Patio,Blackout Curtains,Bike Rentals,On-Site Parking,Eco Friendly,Hair Dryer,On-Site Restaurant,Eco Friendly Cleaning Products,Safe At Front Desk,Beach Bar,Iron And Ironing Board,Meeting Rooms,24-Hour Front Desk,Tour And Ticket Assistance,Hypo-Allergenic Bedding,Beach Nearby,Housekeeping,Moped Rentals Nearby,Wheelchair-Accessible Restaurant,Free Wifi,Golf Nearby,Free Parking,Business Center,Humane,Garden,Robinson Club,Playground,Local Tours And Activities,Fitness Center,On-Site Atm,Childcare,Volleyball,On-Site Bar",,9,52,37.157173,-7.566802,"Vila Nova De Cacela,Vila Real Santo Antonio,Vila Real Santo Antonio,Portugal","{""street1"":""Vila Nova De Cacela"",""city"":""Vila Real Santo Antonio"",""state"":""Vila Real Santo Antonio"",""country"":""Portugal"",""postalcode"":""8900057""}",,TUI_MUSEMENT,,"Upscale property near the beach<br>Jump on ROBINSON QUINTA DA RIA - All Inclusive's free shuttle and catch some rays a the beach, spend the day relaxing at the full-service spa, or enjoy a meal at one of the property's 2 restaurants. <br>Housekeeping is available on request. <br>ROBINSON QUINTA DA RIA - All Inclusive offers 285 air-conditioned accommodations with minibars and safes. Rooms open to balconies. Satellite television is provided. Bathrooms include bathrobes, slippers, complimentary toiletries, and hair dryers. Hypo-allergenic bedding, irons/ironing boards, and change of towels can be requested. Housekeeping is provided daily. <br>4 outdoor tennis courts and a health club are featured at the property. An indoor pool, an outdoor pool, and a children's pool are on site. Other recreational amenities include a sauna and a fitness center.  <p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/4000000/3770000/3767400/3767345/af8e9a1c.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/4000000/3770000/3767400/3767345/af8e9a1c.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/4000000/3770000/3767400/3767345/af8e9a1c.jpg?impolicy=ccrop&w=1000&h=666&q=medium
3767348,ROBINSON JANDIA PLAYA - Adults only,lodging,Robinson Club,,"Near Ocean,Near Mountain,Near Desert,Air Conditioning,Golf,Accessible Shuttle,Free Rv Parking,4 Star Hotel,Outdoor Pool,English,German,Cash Transaction Limit,In-Room Massage,Windsurfing Nearby,Spanish,Rollaway Beds,Terrace,Wheelchair-Accessible Pool,Sofa Bed,Resort,Hiking Nearby,Fitness Classes,Lessons,Electric Vehicle Charging,Laundry Facilities,Bike Rentals Nearby,Robinson Club,Eco Friendly Toiletries,Vegetarian Options,Designated Smoking Areas,Pool/Beach Furniture,Spa/Massage,Sauna,Vegan Options,Portuguese,Tennis,Balcony/Patio,Shopping,Private Bathroom,Segways Nearby,Scuba Diving Nearby,On-Site Parking,Limited On-Site Parking,Eco Friendly,Elevator,Refrigerator,Hair Dryer,On-Site Restaurant,Eco Friendly Cleaning Products,Shopping Nearby,Safe At Front Desk,Meeting Rooms,Free Off-Site Parking,Locally-Sourced Food,24-Hour Front Desk,Street Parking,Hypo-Allergenic Bedding,Housekeeping,Tour And Ticket Assistance,Free Wifi,Wheelchair-Accessible Restaurant,Hammam,Golf Nearby,Business Center,Humane,Conference Center,Garden,Wheelchair-Accessible Parking,Luggage Storage,Mountain Biking Nearby,Wheelchair-Accessible Spa,Local Tours And Activities,Fitness Center,On-Site Atm,Adults Only,Beach,Gift Shop,On-Site Bar,Spa,Swimming",,8.8,36,28.048698,-14.342233,"Avenida Del Saladar 6,Pajara,Las Palmas,Spain","{""street1"":""Avenida Del Saladar 6"",""city"":""Pajara"",""state"":""Las Palmas"",""country"":""Spain"",""postalcode"":""35626""}",,TUI_MUSEMENT,,"Elegant adults-only resort on the beach<br>Catch some rays at the beach or spend the day relaxing at ROBINSON JANDIA PLAYA - Adults only's full-service spa. Then enjoy a meal at one of the resort's 3 restaurants. <br>Housekeeping is available on request. <br>ROBINSON JANDIA PLAYA - Adults only offers 372 air-conditioned accommodations with safes and bathrobes. Rooms open to balconies. Accommodations are furnished with single sofa beds. Beds feature down comforters. Flat-screen televisions come with satellite channels. <p>Bathrooms include bathtubs or showers, complimentary toiletries, and hair dryers. Guests can surf the web using the complimentary wireless Internet access (speed: 25+ Mbps). In-room massages, hypo-allergenic bedding, and change of towels can be requested. Housekeeping is provided daily.  </p><br>7 outdoor tennis courts, 2 indoor tennis courts, and a health club are featured at the resort. In addition to an outdoor pool, other recreational amenities include a sauna and a fitness center.  <p>Guests under 18 years old are not allowed in the swimming pool, health club, or fitness facility. </p><p>The recreational activities listed below are available either on site or nearby; fees may apply. </p>",https://images.trvl-media.com/lodging/4000000/3770000/3767400/3767348/a9508f8d.jpg?impolicy=resizecrop&ra=fit&rw=70&rh=70,https://images.trvl-media.com/lodging/4000000/3770000/3767400/3767348/a9508f8d.jpg?impolicy=ccrop&w=1000&h=666&q=medium,https://images.trvl-media.com/lodging/4000000/3770000/3767400/3767348/a9508f8d.jpg?impolicy=ccrop&w=1000&h=666&q=medium
